#
#
# Gutenberg-Richter Q(d,h) distance and depth dependent attenuation parameters
#
# (J. Dewey, 3/31/99):
#     magnitude calibration function for Gutenberg-Richter mb. Tabulated 
#     from 2 to 109 degrees, at depths of 0,25,50,75,100,150,...,650,700 km.
#     I'm not sure if the table is something that was published by Gutenberg
#     and Richter, or if it was "digitized" at the USGS or the US Coast and 
#     Geodetic Survey from graphs such as that published as Figure VIII-6 
#     of Richter, Elementary Seismology. The values for individual cells 
#     sometimes differ by 0.1 unit from those published in Gutenberg and 
#     Richter, "Magnitude and Energy of Earthquakes", Annali di Geofisica, 
#     IX, 1, 1956. I also do not know if the values at delta less than 5.0 
#     were determined by Gutenberg and Richter, or were someone else's 
#     attempt (now abandoned) to incorporate data from near-regional 
#     distances into the USGS mb calculation.
#
#
# DISTANCE samples
#
#
108
 2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 
22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 
42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61
62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81
82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 
102 103 104 105 106 107 108 109
#
#
# DEPTH samples
#
#
17
0 25 50 75 100 150 200 250 300 350 400 450 500 550 600 650 700
#
#
# MAGNITUDE attenuation table Q(d,h)
#
#
108 17
 5.60 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
 5.80 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
 6.10 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
 6.40 6.30 6.00 6.00 6.00 6.00 5.90 5.70 5.60 5.70 5.70 5.80 5.80 5.80 5.70 5.70 5.70
 6.50 6.50 6.20 6.10 6.00 6.00 6.00 5.70 5.70 5.70 5.80 5.90 5.80 5.80 5.80 5.70 5.70
 7.00 6.80 6.50 6.40 6.30 6.20 6.00 5.80 5.70 5.80 5.90 5.90 5.90 5.90 5.80 5.70 5.70
 7.00 7.00 6.60 6.50 6.40 6.40 6.00 5.80 5.80 5.90 6.00 6.10 6.00 5.90 5.80 5.80 5.70
 7.20 7.00 6.80 6.60 6.60 6.40 6.10 5.80 5.80 6.00 6.10 6.10 6.10 6.00 5.90 5.80 5.70
 7.30 7.10 6.90 6.80 6.70 6.40 6.10 5.90 5.90 6.10 6.20 6.20 6.20 6.10 5.80 5.80 5.70
 7.20 7.00 6.90 6.70 6.60 6.40 6.20 5.90 6.00 6.20 6.20 6.20 6.20 6.10 5.90 5.80 5.80
 7.10 7.00 6.80 6.70 6.50 6.30 6.20 6.00 6.00 6.20 6.20 6.20 6.20 6.20 6.00 5.80 5.80
 7.00 6.90 6.70 6.50 6.40 6.20 6.20 6.00 6.10 6.20 6.20 6.20 6.30 6.20 6.00 5.90 5.80
 6.60 6.50 6.50 6.10 6.00 6.10 6.20 6.10 6.10 6.20 6.20 6.30 6.30 6.20 6.10 5.90 5.80
 6.30 6.10 6.00 6.00 6.00 6.10 6.20 6.20 6.10 6.10 6.20 6.30 6.40 6.30 6.10 5.90 5.80
 5.90 5.90 5.90 5.90 6.00 6.10 6.20 6.20 6.20 6.10 6.20 6.30 6.40 6.30 6.20 6.00 5.90
 5.90 5.90 5.90 6.00 6.00 6.10 6.20 6.20 6.20 6.10 6.10 6.30 6.40 6.40 6.20 6.10 5.90
 5.90 5.90 5.90 6.00 6.00 6.10 6.20 6.30 6.20 6.10 6.10 6.30 6.40 6.40 6.30 6.10 6.00
 6.00 6.00 6.00 6.00 6.10 6.10 6.30 6.30 6.10 6.10 6.20 6.30 6.40 6.40 6.30 6.10 6.00
 6.10 6.10 6.10 6.10 6.10 6.20 6.30 6.30 6.10 6.10 6.20 6.30 6.40 6.40 6.40 6.20 6.00
 6.10 6.20 6.10 6.10 6.10 6.20 6.30 6.30 6.10 6.10 6.20 6.30 6.40 6.40 6.40 6.20 6.00
 6.20 6.20 6.20 6.20 6.10 6.20 6.30 6.30 6.10 6.10 6.20 6.30 6.40 6.40 6.40 6.30 6.10
 6.30 6.30 6.20 6.20 6.10 6.20 6.40 6.30 6.20 6.10 6.20 6.30 6.40 6.40 6.40 6.30 6.10
 6.40 6.30 6.30 6.20 6.20 6.30 6.40 6.30 6.20 6.10 6.20 6.30 6.30 6.40 6.40 6.40 6.10
 6.50 6.40 6.30 6.20 6.20 6.30 6.40 6.30 6.20 6.10 6.20 6.30 6.30 6.40 6.40 6.40 6.20
 6.50 6.40 6.30 6.30 6.30 6.40 6.50 6.40 6.20 6.10 6.20 6.20 6.30 6.40 6.40 6.40 6.20
 6.50 6.40 6.40 6.30 6.30 6.40 6.50 6.40 6.20 6.10 6.20 6.20 6.30 6.40 6.40 6.40 6.30
 6.60 6.50 6.40 6.40 6.40 6.50 6.50 6.40 6.30 6.10 6.10 6.20 6.30 6.40 6.40 6.40 6.30
 6.60 6.50 6.40 6.40 6.40 6.50 6.50 6.40 6.30 6.10 6.10 6.20 6.30 6.40 6.40 6.40 6.30
 6.60 6.60 6.50 6.50 6.50 6.50 6.50 6.40 6.30 6.10 6.10 6.20 6.30 6.40 6.40 6.40 6.30
 6.70 6.60 6.50 6.50 6.50 6.50 6.50 6.40 6.30 6.10 6.10 6.20 6.30 6.40 6.40 6.40 6.30
 6.70 6.70 6.60 6.60 6.50 6.60 6.40 6.40 6.30 6.10 6.10 6.20 6.30 6.40 6.40 6.40 6.40
 6.70 6.70 6.60 6.60 6.60 6.50 6.40 6.40 6.30 6.10 6.10 6.20 6.30 6.40 6.40 6.40 6.40
 6.70 6.70 6.70 6.70 6.60 6.50 6.40 6.40 6.30 6.10 6.10 6.20 6.30 6.40 6.40 6.40 6.30
 6.60 6.70 6.70 6.70 6.70 6.50 6.40 6.30 6.30 6.10 6.10 6.20 6.30 6.40 6.40 6.30 6.30
 6.60 6.70 6.70 6.70 6.70 6.50 6.40 6.30 6.30 6.10 6.10 6.20 6.30 6.40 6.40 6.30 6.30
 6.50 6.60 6.70 6.70 6.70 6.50 6.40 6.30 6.20 6.10 6.10 6.20 6.30 6.40 6.40 6.30 6.30
 6.50 6.60 6.70 6.70 6.70 6.50 6.40 6.30 6.20 6.10 6.10 6.20 6.30 6.40 6.30 6.30 6.30
 6.40 6.50 6.60 6.70 6.60 6.50 6.40 6.30 6.10 6.00 6.10 6.20 6.30 6.40 6.30 6.30 6.30
 6.40 6.50 6.60 6.70 6.60 6.50 6.30 6.20 6.10 6.00 6.10 6.20 6.30 6.40 6.30 6.20 6.30
 6.50 6.50 6.50 6.60 6.60 6.40 6.30 6.20 6.00 6.00 6.10 6.20 6.30 6.30 6.30 6.20 6.30
 6.50 6.50 6.50 6.60 6.60 6.40 6.30 6.20 6.00 6.00 6.10 6.20 6.30 6.30 6.30 6.20 6.30
 6.50 6.50 6.50 6.60 6.60 6.40 6.30 6.10 6.00 6.00 6.10 6.20 6.30 6.30 6.30 6.20 6.30
 6.60 6.60 6.50 6.60 6.60 6.40 6.30 6.10 6.10 6.00 6.10 6.20 6.30 6.30 6.30 6.20 6.20
 6.70 6.70 6.60 6.60 6.60 6.40 6.20 6.10 6.10 6.00 6.10 6.20 6.30 6.30 6.30 6.20 6.20
 6.80 6.70 6.70 6.70 6.60 6.40 6.20 6.10 6.10 6.00 6.10 6.20 6.30 6.30 6.30 6.20 6.20
