 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  516.124512  509.469910  503.070984  497.136871  491.692627  486.766174  483.324127  481.037750
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000  556.332397  555.753052  555.173828  554.594788  554.039001  554.015869  553.531433  553.047241  552.563171  552.079224  551.595459  551.131226  551.111938  550.409546  549.708496  549.008789  545.529968  542.084717  535.295227  528.639465  522.238647  516.301880  510.853790  505.922058  502.470154  500.164734
  577.822266  577.590332  577.242432  576.662720  576.083130  575.503662  574.924316  574.345093  573.766052  573.210205  573.187134  572.702698  572.218445  571.734375  571.250427  570.766602  570.302307  570.283081  569.580627  568.879517  568.179688  564.700500  561.254700  554.463745  547.805908  541.402344  535.461853  530.008911  525.070679  521.607300 -999.000000
  596.992249  596.760315  596.412415  595.832642  595.252991  594.673523  594.094116  593.514893  592.935730  592.379944  592.356812  591.872314  591.388062  590.903931  590.419922  589.936096  589.471741  589.452454  588.749878  588.048645  587.348694  583.868652  580.421875  573.628662  566.967896  560.560730  554.615540  549.156677  544.210815  540.734192 -999.000000
  616.159485  615.927490  615.579529  614.999695  614.420044  613.840454  613.261047  612.681702  612.102539  611.546631  611.523499  611.039001  610.554626  610.070374  609.586304  609.102417  608.638000  608.618713  607.915894  607.214417  606.514282  603.033081  599.584961  592.788513  586.124023  579.712280  573.761536  568.295715  563.341003 -999.000000 -999.000000
  635.322510  635.090454  634.742493  634.162598  633.582825  633.003174  632.423645  631.844238  631.264954  630.708984  630.685852  630.201233  629.716736  629.232422  628.748291  628.264221  627.799744  627.780457  627.077332  626.375549  625.675110  622.192261  618.742371  611.942078  605.272949  598.855835  592.898560  587.424683  582.460144 -999.000000 -999.000000
  654.479919  654.247864  653.899780  653.319763  652.739929  652.160156  651.580505  651.001038  650.421631  649.865540  649.842468  649.357666  648.873047  648.388611  647.904297  647.420166  646.955505  646.936218  646.232727  645.530640  644.829773  641.344910  637.892944  631.087830  624.413330  617.989990  612.025208  606.542358 -999.000000 -999.000000 -999.000000
  673.630371  673.398254  673.050171  672.470032  671.890015  671.310120  670.730347  670.150757  669.571228  669.015015  668.991882  668.506958  668.022217  667.537598  667.053101  666.568848  666.104004  666.084717  665.380798  664.678223  663.976868  660.489685  657.035156  650.224548  643.543823  637.113403 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  692.772583  692.540405  692.192139  691.611877  691.031738  690.451721  689.871765  689.291992  688.712341  688.156006  688.132874  687.647705  687.162781  686.677979  686.193359  685.708862  685.243896  685.224609  684.520142  683.817017  683.115173  679.625244  676.167786  669.350830  662.663147 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  711.905090  711.672852  711.324524  710.744080  710.163757  709.583557  709.003479  708.423523  707.843689  707.287109  707.263977  706.778687  706.293518  705.808533  705.323669  704.838928  704.373779  704.354431  703.649414  702.945679  702.243225  698.750183  695.289429 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  731.026672  730.794373  730.445923  729.865234  729.284729  728.704346  728.124084  727.543884  726.963867  726.407166  726.383972  725.898438  725.413025  724.927795  724.442688  723.957764  723.492310  723.473022  722.767334 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# dtdd (rows - delta, columns - depth)
#
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.171257
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.169657
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.171331   19.166672
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.171509   19.169846   19.162336
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.171471   19.170506   19.166950   19.156691
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.171347   19.170309   19.168077   19.162672   19.149765
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.171522   19.171076   19.169888   19.167727   19.164251   19.157036   19.141590
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.171331   19.170586   19.169209   19.167009   19.163742   19.159044   19.150068   19.132198
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   19.171537   19.171537   19.171537   19.171535   19.171534   19.171534   19.171532   19.171528   19.171524   19.171520   19.171515   19.171511   19.171509   19.171492   19.171469   19.171440   19.171232   19.170902   19.169846   19.168222   19.165926   19.162733   19.158379   19.152483   19.141792   19.121611
   19.170897   19.170887   19.170874   19.170851   19.170828   19.170803   19.170778   19.170753   19.170727   19.170702   19.170702   19.170670   19.170639   19.170605   19.170572   19.170538   19.170506   19.170504   19.170404   19.170301   19.170195   19.169579   19.168835   19.166939   19.164450   19.161249   19.157076   19.151657   19.144588   19.132235 -999.000000
   19.168825   19.168806   19.168779   19.168732   19.168684   19.168636   19.168587   19.168539   19.168489   19.168442   19.168440   19.168379   19.168318   19.168257   19.168196   19.168133   19.168072   19.168070   19.167891   19.167709   19.167521   19.166504   19.165354   19.162626   19.159286   19.155197   19.150064   19.143599   19.135384   19.121410 -999.000000
   19.165339   19.165310   19.165268   19.165197   19.165127   19.165054   19.164982   19.164909   19.164837   19.164766   19.164762   19.164675   19.164585   19.164495   19.164406   19.164314   19.164227   19.164223   19.163967   19.163706   19.163441   19.162027   19.160477   19.156931   19.152754   19.147791   19.141716   19.134226   19.124886 -999.000000 -999.000000
   19.160450   19.160414   19.160357   19.160263   19.160170   19.160074   19.159979   19.159883   19.159786   19.159695   19.159691   19.159575   19.159456   19.159340   19.159220   19.159101   19.158987   19.158981   19.158649   19.158310   19.157967   19.156164   19.154219   19.149870   19.144871   19.139050   19.132050   19.123552   19.113110 -999.000000 -999.000000
   19.154182   19.154137   19.154066   19.153950   19.153831   19.153715   19.153597   19.153477   19.153358   19.153244   19.153238   19.153095   19.152950   19.152805   19.152658   19.152514   19.152370   19.152365   19.151957   19.151543   19.151123   19.148937   19.146603   19.141464   19.135656   19.128992   19.121080   19.111593 -999.000000 -999.000000 -999.000000
   19.146551   19.146496   19.146414   19.146275   19.146133   19.145994   19.145853   19.145712   19.145569   19.145433   19.145428   19.145256   19.145084   19.144913   19.144739   19.144566   19.144398   19.144392   19.143908   19.143419   19.142925   19.140362   19.137646   19.131731   19.125126   19.117630 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.137577   19.137512   19.137415   19.137253   19.137093   19.136929   19.136766   19.136602   19.136438   19.136280   19.136274   19.136076   19.135878   19.135679   19.135479   19.135279   19.135086   19.135078   19.134521   19.133959   19.133390   19.130457   19.127365   19.120682   19.113293 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.127272   19.127199   19.127089   19.126905   19.126722   19.126537   19.126352   19.126165   19.125980   19.125801   19.125793   19.125570   19.125345   19.125120   19.124893   19.124666   19.124449   19.124439   19.123810   19.123175   19.122534   19.119232   19.115770 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   19.115648   19.115566   19.115444   19.115238   19.115032   19.114826   19.114620   19.114412   19.114204   19.114004   19.113997   19.113747   19.113495   19.113245   19.112991   19.112740   19.112495   19.112486   19.111786 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# dtdh (rows - delta, columns - depth)
#
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   -0.031499
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   -0.031591
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   -0.055446   -0.031763
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   -0.092882   -0.055494   -0.032012
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   -0.103688   -0.092901   -0.055587   -0.032332
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   -0.113799   -0.103707   -0.092947   -0.055725   -0.032720
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   -0.131716   -0.123400   -0.113821   -0.103751   -0.093020   -0.055906   -0.033173
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   -0.134442   -0.131727   -0.123425   -0.113864   -0.103817   -0.093119   -0.056129   -0.033685
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000   -0.231756   -0.231706   -0.231655   -0.231604   -0.231555   -0.193781   -0.193720   -0.193659   -0.193598   -0.193537   -0.193476   -0.193417   -0.140602   -0.140340   -0.140077   -0.139814   -0.138485   -0.137135   -0.134460   -0.131757   -0.123470   -0.113928   -0.103907   -0.093243   -0.056393   -0.034253
   -0.231962   -0.231942   -0.231912   -0.231862   -0.231812   -0.231761   -0.231711   -0.231660   -0.231610   -0.231561   -0.193787   -0.193727   -0.193666   -0.193606   -0.193545   -0.193484   -0.193425   -0.140613   -0.140352   -0.140090   -0.139828   -0.138504   -0.137160   -0.134495   -0.131804   -0.123533   -0.114013   -0.104019   -0.093392   -0.056696 -999.000000
   -0.231976   -0.231956   -0.231926   -0.231876   -0.231826   -0.231776   -0.231725   -0.231675   -0.231625   -0.231576   -0.193806   -0.193745   -0.193685   -0.193625   -0.193564   -0.193503   -0.193445   -0.140640   -0.140380   -0.140119   -0.139858   -0.138539   -0.137200   -0.134547   -0.131869   -0.123616   -0.114118   -0.104153   -0.093566   -0.057037 -999.000000
   -0.231999   -0.231979   -0.231950   -0.231900   -0.231850   -0.231800   -0.231750   -0.231700   -0.231649   -0.231601   -0.193835   -0.193775   -0.193715   -0.193655   -0.193595   -0.193534   -0.193476   -0.140683   -0.140424   -0.140164   -0.139904   -0.138590   -0.137257   -0.134616   -0.131951   -0.123716   -0.114243   -0.104309   -0.093763 -999.000000 -999.000000
   -0.232032   -0.232012   -0.231982   -0.231933   -0.231883   -0.231833   -0.231783   -0.231733   -0.231683   -0.231635   -0.193876   -0.193816   -0.193756   -0.193696   -0.193636   -0.193576   -0.193519   -0.140741   -0.140483   -0.140225   -0.139965   -0.138657   -0.137330   -0.134701   -0.132049   -0.123835   -0.114387   -0.104486   -0.093984 -999.000000 -999.000000
   -0.232074   -0.232054   -0.232025   -0.231975   -0.231925   -0.231876   -0.231826   -0.231776   -0.231727   -0.231679   -0.193928   -0.193868   -0.193809   -0.193749   -0.193689   -0.193630   -0.193572   -0.140815   -0.140558   -0.140301   -0.140042   -0.138740   -0.137419   -0.134803   -0.132164   -0.123971   -0.114550   -0.104684 -999.000000 -999.000000 -999.000000
   -0.232125   -0.232105   -0.232076   -0.232026   -0.231977   -0.231928   -0.231878   -0.231828   -0.231779   -0.231731   -0.193991   -0.193931   -0.193872   -0.193813   -0.193753   -0.193694   -0.193637   -0.140904   -0.140648   -0.140391   -0.140134   -0.138838   -0.137523   -0.134920   -0.132296   -0.124124 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.232185   -0.232165   -0.232136   -0.232087   -0.232037   -0.231988   -0.231939   -0.231890   -0.231840   -0.231793   -0.194064   -0.194005   -0.193946   -0.193887   -0.193828   -0.193769   -0.193712   -0.141007   -0.140753   -0.140497   -0.140241   -0.138951   -0.137642   -0.135053   -0.132443 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.232253   -0.232234   -0.232205   -0.232156   -0.232107   -0.232058   -0.232009   -0.231960   -0.231910   -0.231863   -0.194148   -0.194090   -0.194031   -0.193972   -0.193913   -0.193854   -0.193798   -0.141125   -0.140872   -0.140618   -0.140363   -0.139079   -0.137776 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
   -0.232331   -0.232311   -0.232282   -0.232234   -0.232185   -0.232136   -0.232087   -0.232038   -0.231989   -0.231942   -0.194243   -0.194184   -0.194126   -0.194068   -0.194009   -0.193951   -0.193894   -0.141257   -0.141005 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
#
# ak135 travel-time table for SPg
#
